pin_id,article_slug,article_title,quality_status,ok,reasons,quality_rule_key,quality_rule_label,quality_score,source_signature,quality_source_key,quality_source_type,quality_source_url,image_file,image_url,width,height
front-walkway-stone-border-ideas-b,front-walkway-stone-border-ideas,Front Walkway Stone Border Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1719524787134-bd1463944825,photo 1719524787134 bd1463944825,unsplash-expanded-search,https://images.unsplash.com/photo-1719524787134-bd1463944825,front-walkway-stone-border-ideas-pin-b-1h8zs.jpg,https://frontyardaura.com/pins/front-walkway-stone-border-ideas-pin-b-1h8zs.jpg,1000,1500
front-yard-annual-flower-ideas-a,front-yard-annual-flower-ideas,Front Yard Annual Flower Ideas for Seasonal Color,approved,yes,,flower-bed,Flower bed or flowers visible,90,unsplash:photo-1586175554766-77513ac248d0,photo 1586175554766 77513ac248d0,unsplash-search,https://images.unsplash.com/photo-1586175554766-77513ac248d0,front-yard-annual-flower-ideas-pin-a-1q2sv.jpg,https://frontyardaura.com/pins/front-yard-annual-flower-ideas-pin-a-1q2sv.jpg,1000,1500
front-yard-annual-flower-ideas-b,front-yard-annual-flower-ideas,Front Yard Annual Flower Ideas for Seasonal Color,approved,yes,,flower-bed,Flower bed or flowers visible,90,unsplash:photo-1585107328143-be98f5f6119b,photo 1585107328143 be98f5f6119b,unsplash-search,https://images.unsplash.com/photo-1585107328143-be98f5f6119b,front-yard-annual-flower-ideas-pin-b-1qcsh.jpg,https://frontyardaura.com/pins/front-yard-annual-flower-ideas-pin-b-1qcsh.jpg,1000,1500
front-yard-annual-flower-ideas-c,front-yard-annual-flower-ideas,Front Yard Annual Flower Ideas for Seasonal Color,approved,no,missing_visible_house_exterior,flower-bed,Flower bed or flowers visible,88,unsplash:photo-1778231790451-1943c8c16479,photo 1778231790451 1943c8c16479,unsplash-search,https://images.unsplash.com/photo-1778231790451-1943c8c16479,front-yard-annual-flower-ideas-pin-c-1qms2.jpg,https://frontyardaura.com/pins/front-yard-annual-flower-ideas-pin-c-1qms2.jpg,1000,1500
front-yard-basalt-rock-landscaping-ideas-a,front-yard-basalt-rock-landscaping-ideas,Front Yard Basalt Rock Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1695072798202-10cb9a7ea1b1,photo 1695072798202 10cb9a7ea1b1,unsplash-expanded-search,https://images.unsplash.com/photo-1695072798202-10cb9a7ea1b1,front-yard-basalt-rock-landscaping-ideas-pin-a-99wn7.jpg,https://frontyardaura.com/pins/front-yard-basalt-rock-landscaping-ideas-pin-a-99wn7.jpg,1000,1500
front-yard-basalt-rock-landscaping-ideas-b,front-yard-basalt-rock-landscaping-ideas,Front Yard Basalt Rock Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1772109508542-2e2bafd6f2c3,photo 1772109508542 2e2bafd6f2c3,unsplash-expanded-search,https://images.unsplash.com/photo-1772109508542-2e2bafd6f2c3,front-yard-basalt-rock-landscaping-ideas-pin-b-a3vga.jpg,https://frontyardaura.com/pins/front-yard-basalt-rock-landscaping-ideas-pin-b-a3vga.jpg,1000,1500
front-yard-before-and-after-makeover-ideas-a,front-yard-before-and-after-makeover-ideas,Front Yard Before and After Makeover Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1767022518740-08e386f42359,photo 1767022518740 08e386f42359,unsplash-expanded-search,https://images.unsplash.com/photo-1767022518740-08e386f42359,front-yard-before-and-after-makeover-ideas-pin-a-1vcmq.jpg,https://frontyardaura.com/pins/front-yard-before-and-after-makeover-ideas-pin-a-1vcmq.jpg,1000,1500
front-yard-before-and-after-makeover-ideas-b,front-yard-before-and-after-makeover-ideas,Front Yard Before and After Makeover Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1710878680371-7df7035827f5,photo 1710878680371 7df7035827f5,unsplash-expanded-search,https://images.unsplash.com/photo-1710878680371-7df7035827f5,front-yard-before-and-after-makeover-ideas-pin-b-1uinx.jpg,https://frontyardaura.com/pins/front-yard-before-and-after-makeover-ideas-pin-b-1uinx.jpg,1000,1500
front-yard-before-and-after-makeover-ideas-c,front-yard-before-and-after-makeover-ideas,Front Yard Before and After Makeover Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1779247750853-e031d7237383,photo 1779247750853 e031d7237383,unsplash-expanded-search,https://images.unsplash.com/photo-1779247750853-e031d7237383,front-yard-before-and-after-makeover-ideas-pin-c-1usnj.jpg,https://frontyardaura.com/pins/front-yard-before-and-after-makeover-ideas-pin-c-1usnj.jpg,1000,1500
front-yard-boulder-landscaping-ideas-a,front-yard-boulder-landscaping-ideas,Front Yard Boulder Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1763352360747-f52e104560c1,photo 1763352360747 f52e104560c1,unsplash-expanded-search,https://images.unsplash.com/photo-1763352360747-f52e104560c1,front-yard-boulder-landscaping-ideas-pin-a-qf0jy.jpg,https://frontyardaura.com/pins/front-yard-boulder-landscaping-ideas-pin-a-qf0jy.jpg,1000,1500
front-yard-boulder-landscaping-ideas-b,front-yard-boulder-landscaping-ideas,Front Yard Boulder Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1585803432702-10cb6c23638b,photo 1585803432702 10cb6c23638b,unsplash-expanded-search,https://images.unsplash.com/photo-1585803432702-10cb6c23638b,front-yard-boulder-landscaping-ideas-pin-b-r8zd1.jpg,https://frontyardaura.com/pins/front-yard-boulder-landscaping-ideas-pin-b-r8zd1.jpg,1000,1500
front-yard-boxwood-and-flower-bed-ideas-a,front-yard-boxwood-and-flower-bed-ideas,Front Yard Boxwood and Flower Bed Ideas,approved,no,missing_visible_house_exterior,flower-bed,Flower bed or flowers visible,88,unsplash:photo-1671999940274-7b23fae3a074,photo 1671999940274 7b23fae3a074,unsplash-search,https://images.unsplash.com/photo-1671999940274-7b23fae3a074,front-yard-boxwood-and-flower-bed-ideas-pin-a-1nmct.jpg,https://frontyardaura.com/pins/front-yard-boxwood-and-flower-bed-ideas-pin-a-1nmct.jpg,1000,1500
front-yard-boxwood-and-flower-bed-ideas-b,front-yard-boxwood-and-flower-bed-ideas,Front Yard Boxwood and Flower Bed Ideas,approved,no,missing_visible_house_exterior,flower-bed,Flower bed or flowers visible,88,unsplash:photo-1727640500320-6a76103ca2e8,photo 1727640500320 6a76103ca2e8,unsplash-search,https://images.unsplash.com/photo-1727640500320-6a76103ca2e8,front-yard-boxwood-and-flower-bed-ideas-pin-b-1ogbm.jpg,https://frontyardaura.com/pins/front-yard-boxwood-and-flower-bed-ideas-pin-b-1ogbm.jpg,1000,1500
front-yard-boxwood-and-flower-bed-ideas-c,front-yard-boxwood-and-flower-bed-ideas,Front Yard Boxwood and Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1733254728953-796f2c27f468,photo 1733254728953 796f2c27f468,unsplash-expanded-search,https://images.unsplash.com/photo-1733254728953-796f2c27f468,front-yard-boxwood-and-flower-bed-ideas-pin-c-1o6c0.jpg,https://frontyardaura.com/pins/front-yard-boxwood-and-flower-bed-ideas-pin-c-1o6c0.jpg,1000,1500
front-yard-budget-makeover-plan-a,front-yard-budget-makeover-plan,A Simple Front Yard Budget Makeover Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1715746267925-7ca59a9240c4,photo 1715746267925 7ca59a9240c4,unsplash-expanded-search,https://images.unsplash.com/photo-1715746267925-7ca59a9240c4,front-yard-budget-makeover-plan-pin-a-8bupq.jpg,https://frontyardaura.com/pins/front-yard-budget-makeover-plan-pin-a-8bupq.jpg,1000,1500
front-yard-budget-makeover-plan-b,front-yard-budget-makeover-plan,A Simple Front Yard Budget Makeover Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1636276589521-38ca56e78200,photo 1636276589521 38ca56e78200,unsplash-expanded-search,https://images.unsplash.com/photo-1636276589521-38ca56e78200,front-yard-budget-makeover-plan-pin-b-8lubf.jpg,https://frontyardaura.com/pins/front-yard-budget-makeover-plan-pin-b-8lubf.jpg,1000,1500
front-yard-budget-makeover-plan-c,front-yard-budget-makeover-plan,A Simple Front Yard Budget Makeover Plan,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1612623150931-3c80d43b891c,photo 1612623150931 3c80d43b891c,unsplash-expanded-search,https://images.unsplash.com/photo-1612623150931-3c80d43b891c,front-yard-budget-makeover-plan-pin-c-8vtx4.jpg,https://frontyardaura.com/pins/front-yard-budget-makeover-plan-pin-c-8vtx4.jpg,1000,1500
front-yard-circular-driveway-landscaping-ideas-a,front-yard-circular-driveway-landscaping-ideas,Front Yard Circular Driveway Landscaping Ideas,approved,yes,,driveway,Driveway or driveway edge visible,83,unsplash:photo-1689794965571-149d97f5de25,photo 1689794965571 149d97f5de25,unsplash-expanded-search,https://images.unsplash.com/photo-1689794965571-149d97f5de25,front-yard-circular-driveway-landscaping-ideas-pin-a-181a2.jpg,https://frontyardaura.com/pins/front-yard-circular-driveway-landscaping-ideas-pin-a-181a2.jpg,1000,1500
front-yard-circular-driveway-landscaping-ideas-b,front-yard-circular-driveway-landscaping-ideas,Front Yard Circular Driveway Landscaping Ideas,approved,yes,,driveway,Driveway or driveway edge visible,83,unsplash:photo-1777880636230-b86172cf76e3,photo 1777880636230 b86172cf76e3,unsplash-expanded-search,https://images.unsplash.com/photo-1777880636230-b86172cf76e3,front-yard-circular-driveway-landscaping-ideas-pin-b-17rah.jpg,https://frontyardaura.com/pins/front-yard-circular-driveway-landscaping-ideas-pin-b-17rah.jpg,1000,1500
front-yard-cottage-curb-appeal-ideas-a,front-yard-cottage-curb-appeal-ideas,Front Yard Cottage Curb Appeal Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,92,unsplash:photo-1779538931810-d1d1e9948633,photo 1779538931810 d1d1e9948633,unsplash-search,https://images.unsplash.com/photo-1779538931810-d1d1e9948633,front-yard-cottage-curb-appeal-ideas-pin-a-w6g3k.jpg,https://frontyardaura.com/pins/front-yard-cottage-curb-appeal-ideas-pin-a-w6g3k.jpg,1000,1500
front-yard-cottage-curb-appeal-ideas-b,front-yard-cottage-curb-appeal-ideas,Front Yard Cottage Curb Appeal Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1681060555594-fca26e9622ce,photo 1681060555594 fca26e9622ce,unsplash-expanded-search,https://images.unsplash.com/photo-1681060555594-fca26e9622ce,front-yard-cottage-curb-appeal-ideas-pin-b-vwghv.jpg,https://frontyardaura.com/pins/front-yard-cottage-curb-appeal-ideas-pin-b-vwghv.jpg,1000,1500
front-yard-cottage-curb-appeal-ideas-c,front-yard-cottage-curb-appeal-ideas,Front Yard Cottage Curb Appeal Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1605267320342-239aa2d4a8d9,photo 1605267320342 239aa2d4a8d9,unsplash-expanded-search,https://images.unsplash.com/photo-1605267320342-239aa2d4a8d9,front-yard-cottage-curb-appeal-ideas-pin-c-vmgw6.jpg,https://frontyardaura.com/pins/front-yard-cottage-curb-appeal-ideas-pin-c-vmgw6.jpg,1000,1500
front-yard-cottage-flower-bed-ideas-a,front-yard-cottage-flower-bed-ideas,Front Yard Cottage Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1661293813943-5f24b3ff4230,photo 1661293813943 5f24b3ff4230,unsplash-expanded-search,https://images.unsplash.com/photo-1661293813943-5f24b3ff4230,front-yard-cottage-flower-bed-ideas-pin-a-tofza.jpg,https://frontyardaura.com/pins/front-yard-cottage-flower-bed-ideas-pin-a-tofza.jpg,1000,1500
front-yard-cottage-flower-bed-ideas-b,front-yard-cottage-flower-bed-ideas,Front Yard Cottage Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1643103963092-2bb843a5f3b5,photo 1643103963092 2bb843a5f3b5,unsplash-expanded-search,https://images.unsplash.com/photo-1643103963092-2bb843a5f3b5,front-yard-cottage-flower-bed-ideas-pin-b-tyfkz.jpg,https://frontyardaura.com/pins/front-yard-cottage-flower-bed-ideas-pin-b-tyfkz.jpg,1000,1500
front-yard-cottage-flower-bed-ideas-c,front-yard-cottage-flower-bed-ideas,Front Yard Cottage Flower Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,83,unsplash:photo-1668200854333-9664ff60f2ad,photo 1668200854333 9664ff60f2ad,unsplash-expanded-search,https://images.unsplash.com/photo-1668200854333-9664ff60f2ad,front-yard-cottage-flower-bed-ideas-pin-c-u8f6o.jpg,https://frontyardaura.com/pins/front-yard-cottage-flower-bed-ideas-pin-c-u8f6o.jpg,1000,1500
front-yard-craftsman-house-landscaping-ideas-a,front-yard-craftsman-house-landscaping-ideas,Craftsman House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1626467004838-6096bc26f129,photo 1626467004838 6096bc26f129,unsplash-expanded-search,https://images.unsplash.com/photo-1626467004838-6096bc26f129,front-yard-craftsman-house-landscaping-ideas-pin-a-ozqt1.jpg,https://frontyardaura.com/pins/front-yard-craftsman-house-landscaping-ideas-pin-a-ozqt1.jpg,1000,1500
front-yard-craftsman-house-landscaping-ideas-b,front-yard-craftsman-house-landscaping-ideas,Craftsman House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1633602155273-b36309a35538,photo 1633602155273 b36309a35538,unsplash-expanded-search,https://images.unsplash.com/photo-1633602155273-b36309a35538,front-yard-craftsman-house-landscaping-ideas-pin-b-o5rzy.jpg,https://frontyardaura.com/pins/front-yard-craftsman-house-landscaping-ideas-pin-b-o5rzy.jpg,1000,1500
front-yard-craftsman-house-landscaping-ideas-c,front-yard-craftsman-house-landscaping-ideas,Craftsman House Front Yard Landscaping Ideas,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1680984589185-e36992173f77,photo 1680984589185 e36992173f77,unsplash-expanded-search,https://images.unsplash.com/photo-1680984589185-e36992173f77,front-yard-craftsman-house-landscaping-ideas-pin-c-ofrln.jpg,https://frontyardaura.com/pins/front-yard-craftsman-house-landscaping-ideas-pin-c-ofrln.jpg,1000,1500
front-yard-crushed-granite-landscaping-ideas-a,front-yard-crushed-granite-landscaping-ideas,Front Yard Crushed Granite Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1779658360887-d75c011de7f6,photo 1779658360887 d75c011de7f6,unsplash-expanded-search,https://images.unsplash.com/photo-1779658360887-d75c011de7f6,front-yard-crushed-granite-landscaping-ideas-pin-a-nkuwz.jpg,https://frontyardaura.com/pins/front-yard-crushed-granite-landscaping-ideas-pin-a-nkuwz.jpg,1000,1500
front-yard-crushed-granite-landscaping-ideas-b,front-yard-crushed-granite-landscaping-ideas,Front Yard Crushed Granite Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1751882680415-b060d918fb3f,photo 1751882680415 b060d918fb3f,unsplash-expanded-search,https://images.unsplash.com/photo-1751882680415-b060d918fb3f,front-yard-crushed-granite-landscaping-ideas-pin-b-oetq2.jpg,https://frontyardaura.com/pins/front-yard-crushed-granite-landscaping-ideas-pin-b-oetq2.jpg,1000,1500
front-yard-dahlia-bed-ideas-a,front-yard-dahlia-bed-ideas,Front Yard Dahlia Bed Ideas,approved,yes,,flower-bed,Flower bed or flowers visible,90,unsplash:photo-1570780705953-b56d61ebed4d,photo 1570780705953 b56d61ebed4d,unsplash-search,https://images.unsplash.com/photo-1570780705953-b56d61ebed4d,front-yard-dahlia-bed-ideas-pin-a-1ncrl.jpg,https://frontyardaura.com/pins/front-yard-dahlia-bed-ideas-pin-a-1ncrl.jpg,1000,1500
front-yard-dahlia-bed-ideas-b,front-yard-dahlia-bed-ideas,Front Yard Dahlia Bed Ideas,approved,no,missing_visible_house_exterior,flower-bed,Flower bed or flowers visible,88,unsplash:photo-1760874465605-d4d7ef153c46,photo 1760874465605 d4d7ef153c46,unsplash-search,https://images.unsplash.com/photo-1760874465605-d4d7ef153c46,front-yard-dahlia-bed-ideas-pin-b-1miss.jpg,https://frontyardaura.com/pins/front-yard-dahlia-bed-ideas-pin-b-1miss.jpg,1000,1500
front-yard-dahlia-bed-ideas-c,front-yard-dahlia-bed-ideas,Front Yard Dahlia Bed Ideas,approved,no,missing_visible_house_exterior; missing_landscaping_element,flower-bed,Flower bed or flowers visible,88,unsplash:photo-1763230856087-c8cd9641db74,photo 1763230856087 c8cd9641db74,unsplash-search,https://images.unsplash.com/photo-1763230856087-c8cd9641db74,front-yard-dahlia-bed-ideas-pin-c-1msse.jpg,https://frontyardaura.com/pins/front-yard-dahlia-bed-ideas-pin-c-1msse.jpg,1000,1500
front-yard-desert-landscaping-ideas-a,front-yard-desert-landscaping-ideas,Front Yard Desert Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1762423780910-1d4d41f60c83,photo 1762423780910 1d4d41f60c83,unsplash-expanded-search,https://images.unsplash.com/photo-1762423780910-1d4d41f60c83,front-yard-desert-landscaping-ideas-pin-a-1dqzh.jpg,https://frontyardaura.com/pins/front-yard-desert-landscaping-ideas-pin-a-1dqzh.jpg,1000,1500
front-yard-desert-landscaping-ideas-b,front-yard-desert-landscaping-ideas,Front Yard Desert Landscaping Ideas,approved,yes,,rock-landscaping,"Rocks, boulders, or gravel visible",83,unsplash:photo-1766675713705-c1843f20ce5d,photo 1766675713705 c1843f20ce5d,unsplash-expanded-search,https://images.unsplash.com/photo-1766675713705-c1843f20ce5d,front-yard-desert-landscaping-ideas-pin-b-1ekya.jpg,https://frontyardaura.com/pins/front-yard-desert-landscaping-ideas-pin-b-1ekya.jpg,1000,1500
front-yard-diy-edging-ideas-on-a-budget-a,front-yard-diy-edging-ideas-on-a-budget,DIY Front Yard Edging Ideas on a Budget,approved,yes,,front-yard-exterior,Front yard and exterior visible,83,unsplash:photo-1694556586916-7b5912ba8e62,photo 1694556586916 7b5912ba8e62,unsplash-expanded-search,https://images.unsplash.com/photo-1694556586916-7b5912ba8e62,front-yard-diy-edging-ideas-on-a-budget-pin-a-1x48v.jpg,https://frontyardaura.com/pins/front-yard-diy-edging-ideas-on-a-budget-pin-a-1x48v.jpg,1000,1500
